node,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
99,9.031996783828708,-4.824126315249084,-0.6634614287338475,0.36672385386438466,-1.9223175235431456,0.44497532251699534,-1.2776986747340795,-0.06905971639711676,-1.788073042937168,-0.2371526842614531,-1.0270263171662282,0.3972259942544767,-0.19756775844300792,-0.26411714280270876,0.8298175189993537
100,-8.576514737611769,0.24622039190838535,-2.0059584561606623,2.950259068396769,-3.0023810880046415,1.4035387655193854,-0.8284743053314103,-1.2338097173338023,-1.7853445836297532,1.459708974835028,1.855004635974177,3.6218165757453544,1.4286546142033294,0.0013229375057420489,-0.6477056134488658
101,-8.445697881325716,-1.8474244869757377,2.565850085018774,1.2092111972150137,-0.6954761425549285,-1.9868362759009173,0.2741075376743426,-1.082985019688492,-0.36722794810055975,1.104218729588169,-1.9046825772259295,1.1221224727329697,0.026469663762242347,3.4855515589994144,-1.2283568860067962
102,9.91175059480507,-1.1851977013770072,-1.375367918677974,-1.372695478702693,-0.6305061702872771,1.5569557462681645,1.9220489766619695,3.1972771565540943,1.9557822248658947,0.2651091821309848,1.1860575351495486,-0.5348072339439502,0.5975515061433485,3.0075675324524167,-1.2876264423585837
103,-4.303220370985134,-3.779839968688403,1.2287345736235,-2.088237442586473,0.2743979313936563,-0.6928867100380325,-1.79260574384482,0.882608107644463,-0.8906276214518538,-0.12160712394348397,3.19742866669762,-2.031801439515611,2.4480058328798124,-0.525796626805868,-0.0681419416860226
104,8.455946315512598,-1.752540748253753,-0.21373635415116055,-2.2976549946762215,-1.4554165404743398,0.18275363950570211,-2.6596754304127512,-0.47933384162395487,-1.724971590134412,1.2328077354997786,0.5748853456720199,0.22672325295108506,-0.2540886323604385,-0.08959737498541573,-2.155070383389675
105,-9.909665395321904,-0.3144789939732026,1.7725564104661857,1.409412886563119,1.6549842497843168,1.0870332551598685,-1.1853817008580543,0.7649829621875184,-0.8375676936070942,-0.6981907220377324,0.7087667381903942,-1.1526303667739128,-2.2095808014819043,0.39877295900906495,0.847176993783109
106,3.7297209750734104,0.43454962572479366,3.0152485788321544,-0.7048213379220197,1.8227930562332308,-2.7084980630964974,3.3241427288058203,-2.488066951688926,-1.480580277966685,3.5982404154200625,-2.7140705529401243,-0.49168991989894584,-1.6456584600224036,-2.5502051812826463,0.33064842438445163
107,-3.414392534303605,1.8124447647495912,0.8217206230962807,-5.586106081448321,-0.9432870096729086,-0.8055298206239287,1.662260369610564,-2.8355301502630006,-1.1290146056554153,-1.2228134647020832,-2.191093662202344,-2.441526947850671,1.776768412693427,-0.13355957369675558,0.19154162447083223
108,9.504721532730555,0.8128495645534931,-0.27921731941623457,-1.7524296980303529,-2.2977415984945333,1.0915049730304203,0.349628190630509,-0.8852356052934605,-0.10766525624432921,-1.5773738173720255,1.9952555764219153,0.5406180468267207,0.16937278155640428,-0.6694868572242305,1.1452364844421847
109,-8.242733584198698,0.32677505233289744,-0.5802468508215511,-0.26835047923692235,-2.825988322624558,0.37022739217030476,-0.6428579992649444,-0.8730400314434769,1.8281642887439273,-0.06761228520548823,2.1731142855237393,3.1797185985281735,1.5662732978342484,1.324991811519497,-1.6035001930404376
110,10.421228884720128,-0.0037080726383044334,-0.31684078998309523,-0.3664658897602916,-0.5876454744696437,1.4301301375842823,-0.513907642969806,0.7044205315008859,2.398912198709883,-0.2646130873410191,-1.3716118334460368,-0.08653132312737093,-0.8465295858859514,0.5267120852482845,0.1747836043550896
111,11.196941471566978,-3.742338439417692,-0.46998883835294564,-0.6926795117630207,-0.9773174546515492,1.0191483633177132,-0.27153923944653047,-0.19597854477347537,-0.7498309355165002,2.3438894838260995,0.6410027282112827,-0.8075228210411662,0.2737086970213318,0.4248157130697372,0.2452588981046128
112,8.123233977829075,-0.4186155974098207,-1.031038843999523,-2.933360742137501,1.4767754844592986,1.36872661036382,0.9333236808106606,0.43609542447658783,2.177114914619298,-1.6052304732170113,-0.8808228796024301,-0.26899032981259763,-2.3172277173803817,1.560106575448723,-2.2774841895923412
113,9.130654228377796,8.303474598803698,6.4440414911047155,0.160559918325604,-0.5312941606339672,0.4360008801927478,-3.936494498916024,-1.5276138154977963,-1.5232757940725716,-1.106107225444812,-0.3247314615885513,-1.347252569453315,-0.03452607030735324,-0.4220125055324837,1.8513958737160798
114,-10.131139655984478,-2.6496819789407664,0.889090610702861,1.1306424886493778,-0.16943693844989002,0.4559859301185192,0.9170014024253951,1.794453301174499,-1.4714361652330963,0.7648880087912229,1.7032330731366676,4.567122046226531,-0.06709742424729707,-0.5805956837385486,2.007470888730886
115,-9.523785879814351,0.9704664132636328,3.3434637933369284,-0.10446399239494006,-1.5910021036415416,0.2833298051560315,-0.05703425731357672,0.8175107192866425,0.2034981261669666,0.8664109995533893,-0.7706330752722329,1.2213959177279023,1.3187803270695913,-2.2002821802922123,-1.4449501464960086
116,-6.198868950374611,1.433418097801106,-0.620404586890626,-0.8230062719648643,-0.0955067083967433,-0.6175876798987922,0.7944206914003381,-1.974687701540872,-1.0010730424975454,0.9467292741002782,-0.9603477625455468,-1.0775070591381533,-2.532850744961318,-0.7143854604508867,-0.9909843562495418
117,4.962006239421199,4.516005808410988,-0.4701996806974302,3.8670077779309397,-2.012050907211546,-2.8799097425821896,1.6926993893940556,-3.017221049982884,3.4983269957862704,-4.406029104965436,-1.7859110560487708,-0.07261207731758554,1.480692262819379,-3.6452684500741817,-4.253909072849718
118,-5.666264290438288,-1.542048125330049,3.471573902410544,2.6407826289620484,-0.23441250586630233,-0.4273470935068155,-3.050463055612355,-4.8153566157278025,3.918192925890917,1.218666682062563,2.1058753059572908,0.1420562640371975,-2.946077694592779,-2.8073714119050117,-2.5064727927908352
119,8.233983353357749,-2.7602097279849738,-1.8859998301618206,-1.398816798487464,-0.935594466209488,0.3458075725322805,1.1110246734851084,-2.9226621062481897,2.7756920430491943,0.27762102240600633,-0.41960691549872103,-1.2031941668580048,-0.1989021207302281,-0.052748716370616865,-0.6327607068378194
120,6.462631207922571,-4.127806954031762,1.0090984093840352,-2.99242293025434,0.7318417683009337,1.04400963485286,-0.15669821412133994,-2.43523833393489,3.5457794412971926,1.476201889336243,1.402077641752759,3.1974780033680243,1.0378483681118356,1.2687060473747604,0.11945603017916351
121,9.530136681356145,-3.581053511903516,-0.6085128385133289,-1.1894965762450729,-1.943953031549983,1.3231991362434048,1.7545471872028056,-2.6059213125957763,-0.8459255181585643,-2.659543758102529,1.0899376966536567,2.6538426149276675,-0.24739895301128176,0.2305570740533319,0.28584969697474943
122,-3.6652305573682584,4.179581562284154,-0.8805490823107234,-1.2982072191549043,-3.3175863732682527,1.393228104128616,-0.49585574089988427,-4.051081785981108,0.6112908172902337,-0.8756554802937423,1.9155574910878284,0.29950800751173845,0.9633403210341239,-3.4600055425356606,0.3437811259414465
123,7.474998767007752,-4.6199132903796905,0.01120126928954885,0.2642554494778903,-2.3534230574388713,-0.8165836584442345,-0.2494266380475567,0.6899163379289377,2.3957307394634113,0.26791772544895703,-1.0195177315085957,-1.3232049206099452,0.9199154085903319,-1.806428068661833,0.9576201425911351
124,-4.692206248504868,1.3367222168735358,-4.6491469072547975,1.178440808884754,-4.30390490314472,0.08629663763075077,-1.7009033037619639,-1.7713347704200542,-1.4955111473024567,1.0012043273417768,-0.983742388555972,-1.1542162609985258,-0.9061042787375111,0.9880884299086148,-0.7488421625876588
125,-8.37592294378345,-2.067721632903132,1.7479669907575803,-1.506602791010329,-0.7763169407856692,-1.7364052200443354,-1.0754906706195142,2.5755644701233624,-1.942845872945318,0.09045635246629878,1.7448720701898786,-0.4600945112201323,2.19293611930741,-0.21533708660895787,-2.001675034022656
126,10.185024855527946,1.2646197310051883,-2.235295652501429,-0.5786497591126071,0.010817336617245191,-0.5002708655139779,1.2372180112902873,-1.1140972396263886,-2.8247041150789416,-2.6184266180937175,-1.3294752849023024,-0.8079571039931831,0.7178073301140944,-0.18731886590850386,-0.39755601211024333
127,6.84003676870792,-0.6567104389576982,1.9687805824188995,2.2808749342877075,-0.5469401643114307,-3.186329839507555,0.6962108231837151,-4.500233428033203,-1.1529575328333166,-3.0615066377636193,2.741030782900371,-0.47204407880687244,-2.0275802340505855,0.29856736943108486,-3.6102799987395717
128,-5.902164968422284,0.7799937931954802,-0.74267611502658,-1.2252652935814126,-1.526808405069007,1.0071505299928012,0.11513451697733311,0.6218162245410209,-0.2610842329644499,0.6940969213043354,0.016041295565971687,1.9091372090971144,-0.02516514321460507,1.3327010343065906,0.5477397982655398
129,-6.208188888595823,1.219540157578488,0.9574113640809215,-2.5477518189763084,-4.822194698072769,-0.6769165705173449,-0.044060090475659314,1.1835013573719824,-0.3753962713675198,-4.160680978920114,1.277730037015771,0.26653321084974146,1.7931149833024536,0.9818058939685764,-0.7441151679005688
130,-2.890828103847746,1.1039423202061878,-3.4004596287397186,1.58298767595033,3.8822562671003573,0.1707259907677049,0.3381373423948113,0.12207104064690831,-2.213747889914818,-1.794124949453202,-1.3928534339168652,1.8418580709761325,2.8341864597009363,-0.9530406734822221,2.9098780382927703
131,-5.885686563370244,-5.121517333680613,2.707395371101003,3.352884102706121,-0.4970422007503545,-1.2397021675712137,-1.7717345273404905,-0.6426431124223276,-0.8835856577117622,-1.5185861491723534,2.7399073549045094,-6.072557032782953,-0.17636225650046836,0.19767633918067648,4.255603202327118
132,7.581395139067403,3.171486424849533,-0.5578335690732422,3.7607079821606333,3.0060827236318115,-3.6495383323443558,4.525540227555283,1.3293921063193368,1.9021047627263572,2.699254341892996,1.8863204348954687,-4.545176574058521,-1.1051428663518734,0.5172867772432663,0.2110655345047365
133,10.064883446420462,-4.610362817467796,-2.3912289444056025,2.477411721335877,0.25462503409292353,0.3074420018312812,-1.217402249342299,0.18828374415237703,-1.4745394650581705,0.2076376735068336,-0.6472302512768707,0.42809049166158003,-0.5625519028514948,-1.025015742619952,-0.03245573690829078
134,-4.814130050732377,2.71824061527947,-0.7432601542744267,-2.1975067038800415,1.1922791902898984,-1.392697232337092,0.22013681625219936,1.0731077388817893,-1.6143375932031816,-1.5627694068768603,-0.07571246660247617,-1.4639985027180016,-1.2769076615367818,0.2350564048223939,-1.7858731406906412
135,-2.630192984400064,-1.3213401261196402,1.9350546450859243,-2.420979669335479,1.1903202771940555,2.037948216222656,-0.4734070337399724,1.8243488285170297,0.20791355982098944,-0.40146069590669753,-0.777696784481281,0.597072986225867,0.11329721578949208,4.011993142964448,-1.2505680437694655
136,-7.4623691124947324,-4.383559012981104,-0.7636856440316062,1.6059662289910395,1.7708958478589485,0.9536050281933904,-0.26351610552073584,-0.3036969729547509,-1.255880921481194,0.5018308684169672,-2.8436192795232755,2.7653897638941554,-1.0269902132634607,1.450511866814012,0.1125521762282699
137,-2.6278958158912347,-2.893281606694301,-1.267846799244962,-1.2740855020895523,-0.15947228300400784,-0.8270309293746074,-2.3317029283290744,-0.7358435421535734,0.8839584325424699,0.18301237612994284,-0.6323117598209959,-0.1741730031756849,-0.11014502100268536,1.6120298714813934,0.025690060092047936
138,-7.553001261367573,2.626891564627672,-1.7261689848357396,-0.03431696648461399,-0.858532571839028,-1.1363596120929804,0.27359827212144516,-1.2041083625132416,-0.7313057954603029,-2.0535775034015358,-1.277262375615911,-0.061874310262094605,1.6527844561661293,2.4340935144435814,1.6475641647506774
139,7.210141383680981,0.7247765011055414,-0.12756359939388473,2.190477452133964,-0.5699218099382201,-6.172184440520621,2.4161626451515605,2.7128808467247887,2.8800960532782005,1.4610393902762537,-0.8507392734988665,-1.7535885548618766,-1.5181769062279769,0.7534281623492451,-0.9288933960948235
140,-5.886403898689265,1.3040322357554937,-2.1973767001551594,0.01830007339548151,-2.486991576319747,-0.9642450313850479,-1.3812063864059487,-0.7681399436694718,1.2824480739024735,-1.2306729305537318,0.2634534088534724,-0.5884367739962819,-2.700980030914007,-0.3223282881927631,1.0206479992306663
141,7.566569359733338,-5.894730934231206,2.109019281913136,-1.396531054461582,-0.37718781898273485,-0.13506983796319316,0.7059731510856543,1.524391511316263,-1.1520440016335707,0.1150635595238931,0.2754681334533451,1.4704307183393224,0.645753570609687,-0.009011388389739645,0.4193469110656217
142,8.057413466421233,8.992455026080407,0.03447831198159261,3.0860164546568902,-0.42621404618922193,2.4460863483385467,-2.1259018866525103,-0.494780333680389,-0.5689621681289708,1.2088547222802688,1.5000965633080157,-0.7467470175473626,-0.2969355352618219,0.7019997578566946,-0.21404218104866815
143,-6.30491635574268,0.20435828877197149,1.5113907638332558,0.017200749528372354,-4.020924226227808,-0.5603187740224947,1.9646615675207177,2.218060380130225,3.9083882375792447,-0.9719546550246647,-2.8182710542524276,2.4293507827188665,-2.4119936671634448,2.048776299063863,-0.5234039197112773
144,-2.7707136943199657,-4.962504073860216,2.0743961558160082,2.2348303709133166,0.7388847359069913,-1.9964600002294977,-0.9920146258581318,0.8188883569625045,-1.6963416882496043,3.3313107716228245,2.045636528396698,-1.3337607480359215,-0.6556341724670759,-1.3939504342343012,1.4050660074870303
145,-10.74358863615992,-0.9742590395585423,1.8480029534554934,2.265284290526621,-2.308649601458485,-2.3665940471179168,0.1566969891994626,1.602215739728902,-2.0306592135659782,-0.2513412959328585,1.142937044881826,-1.8025017252673037,1.9254842399994887,-1.1740206496947105,-1.5471266436282702
146,-5.153881754720811,1.595493050208702,-1.7726985846361116,1.1100813950203872,-2.5108625556122917,-0.8609843563358874,-0.32150559955786767,0.4964989652686217,-0.4199145330430861,-3.0069913335316296,3.4476489000213557,-2.8538374096840577,0.4125076399541914,-4.357789628060075,-0.35600620120550186
147,-3.516478476500885,1.6716386257446014,-2.483235525629853,-0.39286753486753356,3.271138448419337,1.0974871722704223,1.7168899335533805,-0.555461535444855,-1.1192459618282338,0.025520755977697294,-2.0898550734096655,-0.702740429949655,-0.4497476685848896,1.0637426260790088,1.6767958317559681
148,1.924662212373321,-3.561866858760508,-3.550764475128367,-3.4286195121958367,-2.593783171851141,2.571477075389053,-0.5085771897784291,2.330090532987518,1.1171779142598128,-0.9224080938764081,-0.24379127638966747,-2.1706002386020393,0.222643634360438,-0.20816415984073275,-1.2903660708885991
149,8.047518570086057,-10.496395360768636,-1.4741017966967591,2.5775685358740956,-0.4068622383365517,-1.602867499505872,-2.1576171055642037,1.6249109434855764,0.6769780232965504,-1.08314566624046,0.6192724656752201,0.7502140983392757,1.7333395459428598,-0.47584566502239356,-3.239435341820602
150,-3.678669795942212,3.5798271161097546,-0.9547061755397094,1.147140784387535,0.28089192339186586,0.404703492289723,0.2531044559288709,1.0342560284493483,-1.323811489740112,0.6396929244826609,-2.153250357469979,-2.553424093463393,-1.0041745809689397,1.6122558591791454,1.3754745319604451
151,4.664486784096983,8.719145096184043,-2.763708685675969,-0.5843578321952763,2.5701641788752956,3.7111410234235267,1.1862684086895288,-0.738846744210875,0.6773179532975582,0.9518899754206391,0.6211757106434522,1.747347255066508,1.6086748136041076,0.8845604478847101,-0.18427360177804827
152,6.766055028139039,1.2035010047614132,1.9570105409038843,2.7382850021275527,-0.9969497229729305,-3.4312506522781545,3.5291573213432232,-2.1169536799809396,-5.650846496853475,2.7130346764021933,-1.2750879097582735,-3.2931893949795144,1.0257389638859085,-4.440105378106807,1.4676792534941387
153,-7.092103948645268,0.1856617986996688,1.3023780930209272,0.5429667432448241,3.71974680555799,-2.0918067975014725,0.36660023478305614,0.20684899563833198,0.20678678004398038,1.3911535789170626,1.4335085446507707,2.8609208288062753,2.2073821497522164,-0.5850083644252935,-3.9493082469184437
154,-9.336937496110759,-1.3897989270120576,1.83836428060499,0.2418571713714333,-1.5524053063722534,-2.0666744248725575,-1.5405331226320844,1.2718060851760697,0.43801371636124786,-0.06561325967161723,1.7375147215119076,0.06633608691631677,-2.433050667140297,-2.4734145577046345,-1.2280090701788633
155,-6.696791058058244,-0.38660212670492733,-1.95939861549974,-0.07487581950515367,-1.9102162814561032,0.17949076695918184,1.607667540462211,0.8778719194142086,-1.9340315008735238,0.45071809206478125,3.5567419296843097,-0.5939475681356378,0.658586919847585,-2.4831199796831527,0.22292748019312675
156,-8.520488008749023,-3.691796844133891,-1.8552398479155363,5.0205825902657875,3.833358992533077,-0.32290139500440906,0.5596259083244334,-0.3812335158841364,0.8643996515246108,-3.691936696654966,3.3951652287840806,-0.4935271808822774,1.503628764349755,1.4947627930394802,0.39932942483396916
157,-5.224850930528531,3.4398491222171166,0.7770495193250893,-2.247377703668911,-1.6554056495628025,-1.6418331652033247,0.8337779737312749,-4.083868347489669,-0.08893321689871787,-1.4903395486696378,-3.347878736013544,0.5061886147930185,0.45062954011132267,-1.339783965154759,1.048077230286638
158,6.975475899117398,-4.192758713646719,1.9256517163392248,-2.6041969891824035,-0.032871666617287854,-0.663154139309995,-0.3517810042204118,0.007509775290843997,1.0787784339603521,-2.4867350420356185,0.6572179322659452,-0.47505365986301645,0.8917256013529242,0.23768660303968783,1.9965666154977404
159,8.716776296034604,-1.8220964938028523,2.2922924865960055,-3.629930744479248,-0.4563488032009538,0.533534233131736,0.6238590652925918,-0.6189962460424488,-1.996640278049107,-1.395497091312152,-2.010358916731796,1.0225975785430899,-1.2530376712258984,0.7909419363902704,0.5222673023827108
160,9.541640647495889,-6.36213145995882,0.9740716094662685,-1.332286141010469,-1.0775349084598633,1.3472598259873834,-3.4660350941762714,-1.7443303885658283,-2.3277960092772245,1.6653636942628562,1.2975217046604135,2.1153376720024895,-0.7765481726422274,0.9663169163006948,-4.217301495255934
161,9.044908996240077,1.4401851372776662,-4.214461470290309,-0.2165098508917978,1.8535926367971816,3.6872513927795474,1.502952438969101,-0.3391842348634426,0.8390707849959692,1.0814184648068144,1.1708232595655166,-1.1709671996041489,0.12804566460109454,-1.8662743248428992,-0.07013107029844443
162,8.527363035025854,-5.544321018622698,-1.6008026994777482,0.046580242690355475,-2.5035470646238775,0.9061680655648884,0.8389465572411094,-0.4713108750818459,-2.4208442441419744,0.6894006180785697,-0.41273998857444166,3.2644612501193784,0.9146281685685557,0.07093375808532541,0.4481531316613168
163,-4.81439555788304,0.7965340538433429,-2.8031634318935774,-0.0037984168557934376,-3.304586281806104,0.7030533656074461,-1.1746006415582746,-0.8884560561092502,-0.2997927372644121,0.5256608821243973,3.1034976151654874,0.1480976849788464,-2.9916876733698827,-0.7861357186388379,1.0816163853398733
164,-2.5152239952641424,0.40167004081914803,1.5778380446694555,1.9324348955648993,-0.20526156406615853,-0.8824501800045501,-2.641841774498559,0.7035842288150772,-2.310722542582013,-1.9071098247602731,-2.5091241169853795,-2.3387140252322873,-1.3509912787397387,1.1649113457495657,0.7151528832899252
165,7.768452099546817,0.9448188436488552,-3.1518731972428577,-0.8041458989148479,1.1223710834578642,1.952063865330386,1.0456462427164694,-0.8248711314903785,-0.3149850480936738,0.11438329429923737,0.36936348288011245,0.2006616028382993,-0.23062643759900692,-2.3298564733857785,-0.27893332898262196
166,-3.2308615065922313,2.0356878744750455,-1.05445299672664,-0.1316253161551302,3.707084862043866,1.0061609422914646,-2.3715683748111593,0.7106134072666537,-0.10230282237617648,-1.2951237362603307,1.3399625628899328,-1.1099884611827466,-1.5715215535664984,-0.3877186066745987,0.5502290339563247
167,11.091607651598729,6.772847348844962,0.7839680547675144,2.97127027391594,-1.176434737474703,2.9137331126230164,-1.1790886312977151,0.7622873349383567,0.10608787437772599,-0.3593856942809354,-1.3034587935559399,-1.2386497961593557,-1.0439191253594617,-0.33243091462744745,-0.792412822762986
168,8.51801756902805,-6.644754514582597,-0.2721963189227468,2.002168993882857,-1.7660391881295092,0.9257341032570068,-0.4991086580274874,2.1713318478290606,1.7281833123812376,0.27686243927281246,-0.7933291504282128,-0.6384397863697056,0.841933579347855,1.423169718334252,3.3554120947498096
169,-2.6553533876177564,-5.229827833219211,3.3186479787531806,0.8638528242955137,2.5871578457591133,3.01031024231505,0.44834898451065847,-2.6553600190670417,4.73139089990421,0.5927882101181675,-0.033104979366193464,-2.191887002436971,-2.12828803831702,1.2560255189303515,-0.60791758129564
170,-7.112450254185133,-4.581923062061579,-3.9439641574128816,3.7251447012368386,1.7940148243795127,1.3489161303070907,-1.1460795978104044,2.012656199074888,-0.5812413933365356,-0.6060028311595202,-1.1773439162460781,-0.8770640461936812,-2.6928198896710853,0.05478443144078194,0.4549913395700588
171,-3.800590061708388,2.6044067132574122,-2.631127437937395,-1.4274817110404427,0.17288170215956766,0.2478004371033172,0.2338462572247832,-1.5522980638424122,-1.0053967935454924,0.07547553898576222,1.2367862744811897,-1.8408278196187506,-0.6844763052515602,1.2162782148479088,-2.1225332875351692
172,-1.737687243351152,-1.5317797027941262,0.44103546092840074,-1.0120315339404524,-4.615158399516391,-0.5968335511327975,2.473786066116862,-2.825726911154926,-3.0019704074309,2.3164523891357867,3.07048677042094,3.6417743930863935,-2.8815579192402185,2.7174511408623547,1.476391997703511
173,7.757068518466638,-0.9263176128193092,0.9245177117130416,-0.5169030558051988,0.2011591645339913,-3.2854134013202887,0.07164764140553373,0.6232862574301596,2.6007913407650993,0.8515712354160827,0.7507034330059057,-2.0832037436716413,0.06015423956916419,2.26431709305098,1.0263631499548123
174,-1.5847112762847502,1.6392553772306884,-1.7699804129508223,-2.8334560852683834,3.189363510083855,1.0522492441321574,0.8503205258661126,-1.132764253377705,-0.7865331508792865,0.34330694838186027,0.7876576945542337,0.025898722528628376,-0.9030874342290842,2.328279431936236,-1.214048931746978
175,-7.643339903698208,0.8840568751544077,1.9308981215418137,-0.5924707879872423,-0.5421000593651776,-2.204230643497996,0.7336911012579427,2.50484324488726,-0.04513655195245334,0.06306401527208391,0.5409339902684597,-0.3528310104210689,-0.652761334177337,0.6252089118725411,3.5667852525879753
176,-8.112481839023996,0.7166059666092083,2.57686203209085,-1.5869038037161023,2.4094092109312664,-0.41664762835968655,-0.23340162574603726,1.37822490666806,-1.4907929180228128,-1.3055256581585888,-0.49412386717643747,-1.9916383982753596,2.5539214789439515,-0.22754696730830987,-1.5442536058897092
177,-4.0292879167256554,2.2639406851302892,1.0135954301160046,2.7052703683830406,-0.0014581903182184146,1.7463529210876672,-2.6584173054911067,-0.5771472173081541,-0.8687457300332623,-1.026453501871258,3.7152848992843035,1.2470768817551856,-3.9571738111787003,-0.45151910299449854,2.1171404511423515
178,5.146760490983513,2.463518572349749,5.952865556137242,0.16568566772687868,-1.3213003195242174,-4.792927679258872,2.933710421394702,-0.6134605355085985,0.8662006670487156,-0.2611216057230999,4.535668272457313,-1.9879274983305941,-0.17036292850093113,-0.7566123613042925,-0.09233806882892544
179,-5.309037501189589,-0.3518050584113157,-4.05157221737175,2.431721143987926,1.0320889258180554,0.8686337332326152,0.36942376713022795,-0.24695881644515627,-1.9505933194753529,0.0025837462975263,1.8103055482089874,-2.82975706563074,3.9724152434874616,-0.8071974780675555,-0.0342077135116806
180,-9.85786469431227,-1.4563164483779436,0.2395846156503488,1.697748886136526,1.7312567171626616,-1.1057074953487522,-1.224934228436935,1.6257361569426845,-2.4367194698192085,1.0158710112854878,0.39604893622595655,-2.456977286878426,0.5680668774453556,-1.069431310531461,-0.15258131676716166
181,11.00761805892865,6.4372307275363845,-0.6530753871249427,2.4927684378364354,-0.12207227946632206,2.2579281686537707,0.1104176305395067,0.9841085636467797,-0.31433211412546375,-0.8891943365910133,0.03944508640794789,-0.3079598140256646,-0.47958300263939996,-1.415678124940964,-0.1245754079530551
182,6.053467155624228,-2.367010822474543,-1.6099140734978978,-1.6917611940339365,-2.1645186892311217,0.11821780280512198,0.4031153812968971,0.9521454981867445,-0.07672953302531065,1.4537656520079818,-0.5879575911726422,-0.5723290064609811,-1.3937155508446433,0.49008740375541976,-0.9378228013055268
183,3.6709630049318536,5.29806434380709,2.2808972570980943,0.5109020829847664,0.7212899294921166,-3.195588738859517,-0.030554577465412416,-2.5121474236214367,3.34692588059951,-0.72507741862553,2.218962339864956,-1.1005380719057118,0.8370723775668126,-0.9015952182456914,0.596246759076002
184,-4.682809831100067,2.7876580668688424,-1.7382040812249893,-2.0360378828048202,-2.8749646379633362,-2.0097010379068982,1.133199817386146,-0.891648526241727,1.5350368257214717,0.5305082914845428,0.3331079299081736,0.16020694873110763,-1.9844775142346849,1.0125566154139711,-1.6111279912491252
185,-6.042026712049756,0.43640644649515825,-4.658333993199573,6.324878793645828,-2.0075734011238393,2.2744991931056,-0.8631664600657516,1.2500017499277996,4.145991636127165,0.19862078248103754,1.8522029460711529,4.301740728667919,1.771336621514149,-0.07831988828077292,2.0527244698841383
186,-7.285644434924718,2.0760385831693897,1.8328304685645478,-0.9187371931559504,1.0443875510459868,-0.7638948829532058,0.014654596887696424,2.9328204390126356,1.9566023870173288,1.978882331671525,0.9962508591384706,1.4380191608526027,0.04509500770088817,-1.1735017456819332,-1.3812528557147739
187,-3.859386498871039,2.0324999569229396,2.005569513780895,-3.6256625208951507,4.183652057435852,2.138920534055235,0.7799421118088458,-0.36120624276528035,-0.972936359250228,1.252712962811065,-0.09515272379371847,4.722489492774508,2.1620988604726845,0.3643281370780344,-0.17248294501662434
188,-4.821720883082595,3.2461180778743217,-0.27790910881432135,-4.415041280561675,-2.62743422753867,2.102904344912986,0.9901730368452957,4.341622720116095,1.8039279890897344,0.9008628570795688,-0.7868378017421778,0.15254344139285264,-0.8408889292986946,-1.3200817250711763,0.6158098171838664
189,-7.152046411546352,-2.0580570978317283,-1.648727604284969,1.3815994204705238,2.306499046351165,1.620962799010268,-2.006241434344715,-1.8023881549462497,-3.186473420880473,0.031083568601604838,-2.1375215034791717,-1.8766432159311273,-0.7433290570412286,-0.4585286437829792,-1.6791546422645642
190,8.666311025637658,4.098865336544705,7.47160156119889,-0.04726506603376854,-0.22686861007735623,0.22660415063791334,-4.429540106585289,0.20678321395502364,-2.99137404247136,-0.45746889016475406,3.309486022232554,-3.1936036823721405,-2.2332292697955243,0.1284191160745704,1.3076996751980745
191,-7.528805318153482,2.160055089062406,2.7758905778009018,-0.20322233348192031,-1.3204028882536365,-0.08460229628201378,-1.3401354570305923,2.7871244704883575,-0.4130090117339978,-0.05640965327057911,0.8272625796103581,2.259875238068694,1.7359534990139878,-2.4207024392266705,-2.001168588228628
192,8.733293944022357,10.046115059568315,1.0067249362443504,5.146964188440016,-1.1621266099351901,3.0871533012408894,-3.3906728969144444,0.09094105806867264,0.5016473418965275,2.6246932736133095,0.5263766246953676,-0.5577535484728153,0.15510851698279246,-0.8888375994156051,0.9776045454698823
193,4.661158424176291,8.07482941724364,-2.308263449434579,-2.461093160548014,3.654027755038797,0.31097253477641457,1.9984637505955232,-1.381199217288738,1.3444397323204265,-0.10871562982477412,-0.5689752079899736,-0.6377576341674328,-1.2519715474973532,0.8379069881703133,0.46092518087183876
194,-4.482278666975524,0.5064571251617724,-3.127923235392041,1.3177167406359271,3.431851406746388,0.7024273327258975,0.8603480182703857,-0.2834277857059494,-2.079103121216744,2.271520477168355,-0.8252315596568008,3.087855784135824,1.7838941116452474,-0.5397980707942298,1.5974466043317064
195,-1.1993977944585579,-1.192635980447951,-1.2229718715206985,-1.6906433016168052,2.9851560830118578,-1.503267398727708,0.1058676634640899,1.1900771509297938,0.8196843656257449,0.7945472806327273,0.7051025649264707,-2.838279930250757,-2.1169200771307155,0.4271982567768951,0.363696248340531
196,-8.319306559600573,0.04342074194085374,-3.2354460520128856,3.0938072285043328,-4.566573940017561,-0.06938449230344422,0.0013926544810834917,-2.038989792057025,1.1501714311809847,-1.7910622458275194,-2.8117089002710265,-0.873991989070139,1.6727193874070223,1.4243909393514778,2.0934216789197286
197,8.995093810660638,-4.617636299093614,-2.38504074177729,-0.05155385495215732,-0.0881240289897082,-0.4609802609054374,-0.20243837508746557,2.537860750731001,0.2799230131048511,-1.471431204409515,-2.6112113863360613,2.0471557312939925,0.45010518891831713,0.9605979376201166,0.038837384768945014
